"code" "name" "market" "control_date" "control_status" "main_cost_value"
"600593" "大连圣亚" "600593.sh" "2016-01-14" "微弱控盘" 38.63
"600594" "益佰制药" "600594.sh" "2016-01-14" "微弱控盘" 19.91
"600595" "中孚实业" "600595.sh" "2015-12-28" "强烈控盘" 6.04
"600596" "新安股份" "600596.sh" "2016-01-14" "微弱控盘" 10.13
"600597" "" "600597.sh" NA "" NA
"600599" "熊猫金控" "600599.sh" "2016-01-14" "微弱控盘" 34.08
"600600" "青岛啤酒" "600600.sh" "2016-01-14" "微弱控盘" 38.22
"600601" "方正科技" "600601.sh" "2016-01-14" "微弱控盘" 6.57
"600602" "仪电电子" "600602.sh" "2016-01-14" "轻度控盘" 10.71
"600603" "大洲兴业" "600603.sh" "2016-01-14" "微弱控盘" 13.74
"600604" "" "600604.sh" NA "" NA
"600605" "汇通能源" "600605.sh" "2016-01-14" "微弱控盘" 21.37
"600606" "绿地控股" "600606.sh" "2016-01-14" "微弱控盘" 16.63
"600608" "*ST沪科" "600608.sh" "2016-01-14" "微弱控盘" 9.65
"600609" "金杯汽车" "600609.sh" "2016-01-14" "微弱控盘" 4.96
"600611" "大众交通" "600611.sh" "2016-01-14" "微弱控盘" 14.85
"600612" "老凤祥" "600612.sh" "2016-01-14" "微弱控盘" 42.72
"600613" "神奇制药" "600613.sh" "2016-01-14" "微弱控盘" 21.57
"600614" "鼎立股份" "600614.sh" "2016-01-14" "微弱控盘" 10.84
"600615" "丰华股份" "600615.sh" "2016-01-14" "微弱控盘" 19.53
"600616" "金枫酒业" "600616.sh" "2016-01-14" "微弱控盘" 12.18
"600617" "国新能源" "600617.sh" "2016-01-14" "微弱控盘" 16.62
"600618" "氯碱化工" "600618.sh" "2016-01-14" "轻度控盘" 13.44
"600619" "海立股份" "600619.sh" "2016-01-14" "微弱控盘" 13.77
"600620" "天宸股份" "600620.sh" "2016-01-14" "轻度控盘" 19.86
"600621" "华鑫股份" "600621.sh" "2016-01-14" "微弱控盘" 13.91
"600622" "嘉宝集团" "600622.sh" "2016-01-14" "微弱控盘" 15.35
"600623" "双钱股份" "600623.sh" "2016-01-14" "微弱控盘" 19.16
"600624" "复旦复华" "600624.sh" "2016-01-14" "微弱控盘" 16.19
"600626" "申达股份" "600626.sh" "2016-01-14" "微弱控盘" 14.9
"600628" "新世界" "600628.sh" "2016-01-14" "微弱控盘" 17.53
"600629" "华建集团" "600629.sh" "2016-01-14" "微弱控盘" 24.65
"600630" "龙头股份" "600630.sh" "2016-01-14" "微弱控盘" 26.41
"600633" "浙报传媒" "600633.sh" "2016-01-14" "微弱控盘" 19.66
"600634" "中技控股" "600634.sh" "2016-01-14" "微弱控盘" 19.41
"600635" "大众公用" "600635.sh" "2016-01-14" "微弱控盘" 9.79
"600636" "" "600636.sh" NA "" NA
"600637" "东方明珠" "600637.sh" "2016-01-14" "微弱控盘" 37.83
"600638" "新黄浦" "600638.sh" "2016-01-14" "微弱控盘" 13.84
"600639" "浦东金桥" "600639.sh" "2016-01-14" "微弱控盘" 23.53
"600640" "号百控股" "600640.sh" "2016-01-14" "微弱控盘" 21.59
"600641" "万业企业" "600641.sh" "2016-01-14" "微弱控盘" 14.52
"600642" "申能股份" "600642.sh" "2016-01-14" "微弱控盘" 8.61
"600643" "爱建集团" "600643.sh" "2016-01-14" "微弱控盘" 14.87
"600644" "*ST乐电" "600644.sh" "2016-01-14" "微弱控盘" 8.32
"600645" "中源协和" "600645.sh" "2016-01-14" "微弱控盘" 55.69
"600647" "同达创业" "600647.sh" "2016-01-14" "微弱控盘" 26.58
"600648" "外高桥" "600648.sh" "2016-01-14" "微弱控盘" 28.07
"600649" "城投控股" "600649.sh" "2016-01-14" "微弱控盘" 16.82
"600650" "" "600650.sh" NA "" NA
"600651" "飞乐音响" "600651.sh" "2016-01-14" "微弱控盘" 13.44
"600652" "游久游戏" "600652.sh" "2016-01-14" "微弱控盘" 21.89
"600653" "申华控股" "600653.sh" "2016-01-14" "微弱控盘" 5.68
"600654" "中安消" "600654.sh" "2015-12-11" "微弱控盘" 33.66
"600655" "豫园商城" "600655.sh" "2016-01-14" "微弱控盘" 17.03
"600656" "*ST博元" "600656.sh" NA "" NA
"600657" "信达地产" "600657.sh" "2016-01-14" "微弱控盘" 7.25
"600658" "电子城" "600658.sh" "2016-01-14" "微弱控盘" 12.67
"600660" "福耀玻璃" "600660.sh" "2016-01-14" "微弱控盘" 14.19
"600661" "" "600661.sh" NA "" NA
"600662" "强生控股" "600662.sh" "2016-01-14" "微弱控盘" 15.76
"600663" "陆家嘴" "600663.sh" "2016-01-14" "微弱控盘" 47.89
"600664" "哈药股份" "600664.sh" "2016-01-14" "微弱控盘" 11.17
"600665" "天地源" "600665.sh" "2016-01-14" "微弱控盘" 7.21
"600666" "奥瑞德" "600666.sh" "2016-01-14" "中度控盘" 39.04
"600668" "尖峰集团" "600668.sh" "2016-01-14" "微弱控盘" 15.92
"600671" "天目药业" "600671.sh" "2016-01-14" "强烈控盘" 28.6
"600673" "东阳光科" "600673.sh" "2016-01-14" "微弱控盘" 8.43
"600674" "川投能源" "600674.sh" "2016-01-14" "微弱控盘" 11.18
"600675" "中华企业" "600675.sh" "2016-01-14" "微弱控盘" 8.13
"600676" "交运股份" "600676.sh" "2016-01-14" "微弱控盘" 13.38
"600677" "航天通信" "600677.sh" "2016-01-14" "微弱控盘" 24.07
"600678" "四川金顶" "600678.sh" "2016-01-14" "高度控盘" 22.18
"600679" "金山开发" "600679.sh" "2016-01-14" "微弱控盘" 16.76
"600680" "上海普天" "600680.sh" "2016-01-14" "微弱控盘" 49.79
"600681" "万鸿集团" "600681.sh" "2016-01-14" "微弱控盘" 12.54
"600682" "南京新百" "600682.sh" "2015-06-30" "强烈控盘" 17.82
"600683" "京投银泰" "600683.sh" "2016-01-14" "微弱控盘" 10.04
"600684" "珠江实业" "600684.sh" "2016-01-14" "微弱控盘" 10.01
"600685" "" "600685.sh" NA "" NA
"600686" "" "600686.sh" NA "" NA
"600687" "刚泰控股" "600687.sh" "2016-01-14" "微弱控盘" 19.58
"600688" "" "600688.sh" NA "" NA
"600690" "青岛海尔" "600690.sh" "2015-10-16" "微弱控盘" 11.99
"600691" "*ST阳化" "600691.sh" "2016-01-14" "轻度控盘" 4.07
"600692" "亚通股份" "600692.sh" "2016-01-14" "微弱控盘" 14.75
"600693" "东百集团" "600693.sh" "2016-01-14" "强烈控盘" 11.15
"600694" "" "600694.sh" NA "" NA
"600695" "绿庭投资" "600695.sh" "2016-01-14" "轻度控盘" 12.18
"600696" "匹凸匹" "600696.sh" "2015-12-30" "强烈控盘" 16.85
"600697" "欧亚集团" "600697.sh" "2016-01-14" "中度控盘" 37.23
"600698" "湖南天雁" "600698.sh" "2016-01-14" "微弱控盘" 7.39
"600699" "均胜电子" "600699.sh" "2015-11-03" "高度控盘" 29.7
"600701" "工大高新" "600701.sh" "2016-01-14" "微弱控盘" 22.25
"600702" "沱牌舍得" "600702.sh" "2016-01-14" "微弱控盘" 19.06
"600703" "三安光电" "600703.sh" "2016-01-14" "微弱控盘" 24.61
"600704" "物产中大" "600704.sh" "2016-01-14" "微弱控盘" 17.69
"600705" "中航资本" "600705.sh" "2016-01-14" "微弱控盘" 14.9
"600706" "曲江文旅" "600706.sh" "2016-01-14" "中度控盘" 21.12
"600707" "彩虹股份" "600707.sh" "2016-01-14" "微弱控盘" 10.98
"600708" "光明地产" "600708.sh" "2016-01-14" "微弱控盘" 13.59
"600710" "*ST常林" "600710.sh" "2015-07-16" "微弱控盘" 7.49
"600711" "盛屯矿业" "600711.sh" "2016-01-14" "微弱控盘" 7.98
"600712" "南宁百货" "600712.sh" "2016-01-14" "微弱控盘" 9.91
"600713" "南京医药" "600713.sh" "2016-01-14" "微弱控盘" 10.28
"600714" "金瑞矿业" "600714.sh" "2015-12-01" "强烈控盘" 10.76
"600715" "*ST松辽" "600715.sh" "2016-01-14" "轻度控盘" 30.45
"600716" "凤凰股份" "600716.sh" "2016-01-14" "微弱控盘" 9.74
"600717" "天津港" "600717.sh" "2016-01-14" "微弱控盘" 12.05
"600718" "东软集团" "600718.sh" "2016-01-14" "中度控盘" 23.77
"600719" "大连热电" "600719.sh" "2016-01-14" "微弱控盘" 7.61
"600720" "祁连山" "600720.sh" "2016-01-14" "微弱控盘" 8.44
"600721" "百花村" "600721.sh" "2015-07-31" "微弱控盘" 15.72
"600722" "*ST金化" "600722.sh" "2016-01-14" "中度控盘" 6.46
"600723" "首商股份" "600723.sh" "2016-01-14" "微弱控盘" 10.29
"600724" "" "600724.sh" NA "" NA
"600725" "云维股份" "600725.sh" "2016-01-14" "微弱控盘" 6.72
"600726" "华电能源" "600726.sh" "2016-01-14" "微弱控盘" 7.85
"600727" "鲁北化工" "600727.sh" "2016-01-14" "微弱控盘" 9.63
"600728" "佳都科技" "600728.sh" "2016-01-14" "微弱控盘" 34.28
"600729" "重庆百货" "600729.sh" "2016-01-14" "微弱控盘" 29.45
"600730" "中国高科" "600730.sh" "2016-01-14" "微弱控盘" 17.83
"600731" "湖南海利" "600731.sh" "2016-01-14" "微弱控盘" 10.46
"600732" "*ST新梅" "600732.sh" "2016-01-14" "微弱控盘" 8
"600734" "" "600734.sh" NA "" NA
"600735" "新华锦" "600735.sh" "2016-01-14" "微弱控盘" 21.21
"600736" "苏州高新" "600736.sh" "2016-01-14" "轻度控盘" 10.28
"600737" "中粮屯河" "600737.sh" "2016-01-14" "微弱控盘" 15.16
"600738" "兰州民百" "600738.sh" "2016-01-14" "微弱控盘" 10.15
"600739" "辽宁成大" "600739.sh" "2016-01-14" "微弱控盘" 23.26
"600740" "山西焦化" "600740.sh" "2015-12-29" "中度控盘" 6.38
"600741" "华域汽车" "600741.sh" "2016-01-14" "微弱控盘" 16.68
"600742" "一汽富维" "600742.sh" "2016-01-14" "微弱控盘" 27.09
"600743" "华远地产" "600743.sh" "2016-01-14" "微弱控盘" 3.41
"600744" "华银电力" "600744.sh" "2016-01-14" "微弱控盘" 9.11
"600745" "中茵股份" "600745.sh" "2016-01-14" "微弱控盘" 34.88
"600746" "江苏索普" "600746.sh" "2015-10-12" "微弱控盘" 10.36
"600747" "大连控股" "600747.sh" "2016-01-14" "微弱控盘" 6.24
"600748" "上实发展" "600748.sh" "2016-01-14" "微弱控盘" 13.1
"600749" "西藏旅游" "600749.sh" "2015-11-27" "强烈控盘" 20.17
"600750" "江中药业" "600750.sh" "2016-01-14" "微弱控盘" 36.25
"600751" "天海投资" "600751.sh" "2016-01-14" "微弱控盘" 10.07
"600753" "东方银星" "600753.sh" "2016-01-14" "微弱控盘" 32.66
"600754" "锦江股份" "600754.sh" "2016-01-14" "微弱控盘" 44.4
"600755" "厦门国贸" "600755.sh" "2016-01-14" "微弱控盘" 8.83
"600756" "浪潮软件" "600756.sh" "2016-01-14" "中度控盘" 42.1
"600757" "" "600757.sh" NA "" NA
"600758" "红阳能源" "600758.sh" "2016-01-14" "微弱控盘" 12.47
"600759" "洲际油气" "600759.sh" "2015-09-18" "微弱控盘" 9.3
"600760" "中航黑豹" "600760.sh" "2016-01-14" "微弱控盘" 15.76
"600761" "安徽合力" "600761.sh" "2016-01-14" "微弱控盘" 13.37
"600763" "通策医疗" "600763.sh" "2016-01-14" "微弱控盘" 38.1
"600764" "中电广通" "600764.sh" "2016-01-14" "微弱控盘" 17.88
"600765" "中航重机" "600765.sh" "2016-01-14" "微弱控盘" 20.77
"600766" "园城黄金" "600766.sh" "2016-01-14" "微弱控盘" 17.04
"600767" "运盛医疗" "600767.sh" "2016-01-06" "轻度控盘" 19.02
"600768" "宁波富邦" "600768.sh" "2016-01-14" "微弱控盘" 21.19
"600769" "祥龙电业" "600769.sh" "2016-01-14" "微弱控盘" 11.4
"600770" "综艺股份" "600770.sh" "2016-01-06" "高度控盘" 15.73
"600771" "广誉远" "600771.sh" "2015-11-16" "强烈控盘" 33.06
"600773" "西藏城投" "600773.sh" "2016-01-14" "微弱控盘" 18.71
"600774" "汉商集团" "600774.sh" "2016-01-14" "中度控盘" 23.4
"600775" "南京熊猫" "600775.sh" "2016-01-14" "微弱控盘" 17.26
"600776" "东方通信" "600776.sh" "2016-01-14" "微弱控盘" 11.37
"600777" "新潮实业" "600777.sh" "2016-01-14" "微弱控盘" 14.75
"600778" "友好集团" "600778.sh" "2016-01-14" "微弱控盘" 11.59
"600779" "*ST水井" "600779.sh" "2016-01-14" "微弱控盘" 11.27
"600780" "通宝能源" "600780.sh" "2016-01-14" "微弱控盘" 8.27
"600781" "辅仁药业" "600781.sh" "2016-01-14" "轻度控盘" 20.53
"600782" "" "600782.sh" NA "" NA
"600783" "鲁信创投" "600783.sh" "2016-01-14" "微弱控盘" 37.25
"600784" "鲁银投资" "600784.sh" "2016-01-14" "微弱控盘" 8.37
"600785" "新华百货" "600785.sh" "2016-01-14" "微弱控盘" 28.09
"600787" "中储股份" "600787.sh" "2016-01-14" "微弱控盘" 11.33
"600789" "鲁抗医药" "600789.sh" "2016-01-14" "微弱控盘" 12.42
"600790" "轻纺城" "600790.sh" "2016-01-14" "微弱控盘" 7.91
"600791" "京能置业" "600791.sh" "2016-01-14" "中度控盘" 8.82
"600792" "云煤能源" "600792.sh" "2016-01-14" "微弱控盘" 6.52
"600794" "保税科技" "600794.sh" "2016-01-14" "微弱控盘" 7.14
"600795" "国电电力" "600795.sh" "2016-01-14" "微弱控盘" 4.77
"600796" "钱江生化" "600796.sh" "2016-01-14" "微弱控盘" 11.62
"600797" "浙大网新" "600797.sh" "2016-01-14" "微弱控盘" 13.34
"600798" "宁波海运" "600798.sh" "2016-01-14" "微弱控盘" 6.99
"600800" "天津磁卡" "600800.sh" "2016-01-14" "微弱控盘" 9.29
"600801" "华新水泥" "600801.sh" "2016-01-14" "微弱控盘" 8.54
"600802" "福建水泥" "600802.sh" "2016-01-14" "微弱控盘" 9.18
"600803" "新奥股份" "600803.sh" "2016-01-14" "微弱控盘" 14.7
"600804" "鹏博士" "600804.sh" "2016-01-14" "微弱控盘" 23.89
"600805" "悦达投资" "600805.sh" "2016-01-14" "微弱控盘" 12.54
"600806" "昆明机床" "600806.sh" "2016-01-14" "微弱控盘" 13.82
"600807" "天业股份" "600807.sh" "2016-01-14" "微弱控盘" 15.29
"600808" "马钢股份" "600808.sh" "2016-01-14" "微弱控盘" 3.87
"600809" "山西汾酒" "600809.sh" "2016-01-14" "微弱控盘" 19.48
"600810" "神马股份" "600810.sh" "2016-01-14" "微弱控盘" 9
"600811" "东方集团" "600811.sh" "2016-01-14" "微弱控盘" 8.89
"600812" "华北制药" "600812.sh" "2016-01-14" "微弱控盘" 8.11
"600814" "" "600814.sh" NA "" NA
"600815" "" "600815.sh" NA "" NA
"600816" "安信信托" "600816.sh" "2016-01-14" "中度控盘" 19.87
"600818" "中路股份" "600818.sh" "2016-01-14" "微弱控盘" 58.52
"600819" "耀皮玻璃" "600819.sh" "2016-01-14" "微弱控盘" 7.54
"600820" "" "600820.sh" NA "" NA
"600821" "津劝业" "600821.sh" "2016-01-14" "微弱控盘" 9.39
"600822" "上海物贸" "600822.sh" "2016-01-14" "中度控盘" 13.81
"600823" "世茂股份" "600823.sh" "2016-01-14" "微弱控盘" 11.68
"600824" "益民集团" "600824.sh" "2016-01-14" "微弱控盘" 8.53
"600825" "新华传媒" "600825.sh" "2016-01-14" "微弱控盘" 11.66
"600826" "兰生股份" "600826.sh" "2016-01-14" "微弱控盘" 30.79
"600827" "百联股份" "600827.sh" "2016-01-14" "微弱控盘" 18.76
"600828" "成商集团" "600828.sh" "2016-01-08" "微弱控盘" 8.64
"600829" "人民同泰" "600829.sh" "2016-01-14" "微弱控盘" 14.56
"600830" "香溢融通" "600830.sh" "2016-01-14" "微弱控盘" 12.56
"600831" "广电网络" "600831.sh" "2016-01-14" "微弱控盘" 15.15
"600832" "东方明珠" "600832.sh" NA "" NA
"600833" "第一医药" "600833.sh" "2016-01-14" "微弱控盘" 19.2
"600834" "申通地铁" "600834.sh" "2016-01-14" "微弱控盘" 18.2
"600835" "上海机电" "600835.sh" "2016-01-14" "微弱控盘" 29.41
"600836" "界龙实业" "600836.sh" "2016-01-14" "微弱控盘" 29.89
"600837" "海通证券" "600837.sh" "2016-01-14" "微弱控盘" 16.25
"600838" "上海九百" "600838.sh" "2016-01-14" "微弱控盘" 14.92
"600839" "四川长虹" "600839.sh" "2016-01-14" "微弱控盘" 6.33
"600841" "上柴股份" "600841.sh" "2016-01-14" "微弱控盘" 14.19
"600843" "上工申贝" "600843.sh" "2016-01-14" "微弱控盘" 15.71
"600844" "丹化科技" "600844.sh" "2016-01-14" "微弱控盘" 8.45
"600845" "" "600845.sh" NA "" NA
"600846" "同济科技" "600846.sh" "2016-01-14" "微弱控盘" 11.59
"600847" "万里股份" "600847.sh" "2015-08-17" "中度控盘" 25.38
"600848" "" "600848.sh" NA "" NA
"600850" "华东电脑" "600850.sh" "2016-01-14" "微弱控盘" 49.34
"600851" "海欣股份" "600851.sh" "2015-12-18" "强烈控盘" 12.72
"600853" "龙建股份" "600853.sh" "2016-01-14" "微弱控盘" 7.47
"600854" "春兰股份" "600854.sh" "2016-01-14" "微弱控盘" 7.97
"600855" "航天长峰" "600855.sh" "2016-01-14" "微弱控盘" 38.09
"600856" "" "600856.sh" NA "" NA
"600857" "" "600857.sh" NA "" NA
"600858" "" "600858.sh" NA "" NA
"600859" "" "600859.sh" NA "" NA
"600861" "北京城乡" "600861.sh" "2016-01-14" "微弱控盘" 16.21
"600862" "南通科技" "600862.sh" "2016-01-14" "微弱控盘" 19.6
"600863" "" "600863.sh" NA "" NA
"600864" "哈投股份" "600864.sh" "2016-01-14" "微弱控盘" 13.51
"600865" "百大集团" "600865.sh" "2016-01-14" "微弱控盘" 17.57
"600866" "星湖科技" "600866.sh" "2016-01-14" "微弱控盘" 7.88
"600867" "" "600867.sh" NA "" NA
"600868" "" "600868.sh" NA "" NA
"600869" "智慧能源" "600869.sh" "2016-01-14" "微弱控盘" 9.28
"600870" "*ST厦华" "600870.sh" "2016-01-14" "微弱控盘" 7.55
"600872" "中炬高新" "600872.sh" "2016-01-14" "微弱控盘" 15.53
"600873" "梅花生物" "600873.sh" "2015-12-16" "强烈控盘" 8.45
"600874" "创业环保" "600874.sh" "2016-01-14" "微弱控盘" 11.01
"600875" "东方电气" "600875.sh" "2016-01-14" "微弱控盘" 15.22
"600876" "洛阳玻璃" "600876.sh" "2016-01-14" "微弱控盘" 32.89
"600877" "中国嘉陵" "600877.sh" "2016-01-14" "微弱控盘" 9.32
"600879" "航天电子" "600879.sh" "2016-01-14" "微弱控盘" 17.94
"600880" "博瑞传播" "600880.sh" "2015-09-15" "微弱控盘" 10.47
"600881" "" "600881.sh" NA "" NA
"600882" "华联矿业" "600882.sh" "2016-01-14" "微弱控盘" 10.73
"600883" "博闻科技" "600883.sh" "2016-01-14" "微弱控盘" 15.53
"600884" "杉杉股份" "600884.sh" "2016-01-14" "微弱控盘" 33.53
"600885" "宏发股份" "600885.sh" "2016-01-14" "微弱控盘" 30.86
"600886" "国投电力" "600886.sh" "2016-01-14" "微弱控盘" 9.59
"600887" "伊利股份" "600887.sh" "2016-01-14" "微弱控盘" 16.65
"600888" "新疆众和" "600888.sh" "2016-01-14" "微弱控盘" 8.45
"600889" "南京化纤" "600889.sh" "2016-01-14" "微弱控盘" 14.36
"600890" "中房股份" "600890.sh" "2015-09-30" "微弱控盘" 9.35
"600891" "" "600891.sh" NA "" NA
"600892" "" "600892.sh" NA "" NA
"600893" "" "600893.sh" NA "" NA
"600894" "" "600894.sh" NA "" NA
"600895" "张江高科" "600895.sh" "2016-01-14" "微弱控盘" 27.14
"600896" "中海海盛" "600896.sh" "2016-01-14" "微弱控盘" 15.77
"600897" "厦门空港" "600897.sh" "2016-01-14" "微弱控盘" 23.2
"600898" "三联商社" "600898.sh" "2015-09-14" "微弱控盘" 14.47
"600900" "长江电力" "600900.sh" "2016-01-14" "微弱控盘" 11.01
"600917" "重庆燃气" "600917.sh" "2016-01-14" "微弱控盘" 13.65
"600960" "渤海活塞" "600960.sh" "2015-10-29" "中度控盘" 10.31
"600961" "株冶集团" "600961.sh" "2016-01-14" "微弱控盘" 12.63
"600962" "*ST中鲁" "600962.sh" "2016-01-14" "微弱控盘" 16.65
"600963" "岳阳林纸" "600963.sh" "2016-01-14" "微弱控盘" 7.95
"600965" "" "600965.sh" NA "" NA
"600966" "" "600966.sh" NA "" NA
"600967" "北方创业" "600967.sh" "2016-01-14" "微弱控盘" 17.51
"600969" "郴电国际" "600969.sh" "2016-01-14" "微弱控盘" 17.95
"600970" "中材国际" "600970.sh" "2016-01-14" "微弱控盘" 12.32
"600971" "恒源煤电" "600971.sh" "2016-01-14" "轻度控盘" 6.65
"600973" "宝胜股份" "600973.sh" "2016-01-14" "微弱控盘" 14.74
"600975" "新五丰" "600975.sh" "2016-01-14" "微弱控盘" 14.79
"600976" "健民集团" "600976.sh" "2016-01-14" "微弱控盘" 31.6
"600978" "宜华木业" "600978.sh" "2015-06-17" "强烈控盘" 20.49
"600979" "广安爱众" "600979.sh" "2016-01-14" "微弱控盘" 7.68
"600980" "北矿磁材" "600980.sh" "2016-01-14" "微弱控盘" 21.86
"600981" "" "600981.sh" NA "" NA
"600982" "宁波热电" "600982.sh" "2015-10-20" "高度控盘" 6.6
"600983" "惠而浦" "600983.sh" "2016-01-14" "微弱控盘" 14.87
"600984" "*ST建机" "600984.sh" "2016-01-14" "微弱控盘" 10.19
"600985" "" "600985.sh" NA "" NA
"600986" "科达股份" "600986.sh" "2015-12-11" "轻度控盘" 21.2
"600987" "" "600987.sh" NA "" NA
"600988" "赤峰黄金" "600988.sh" "2016-01-14" "微弱控盘" 13.91
"600990" "四创电子" "600990.sh" "2015-08-31" "微弱控盘" 73.42
"600992" "贵绳股份" "600992.sh" "2016-01-14" "微弱控盘" 14.12
"600993" "马应龙" "600993.sh" "2016-01-14" "微弱控盘" 21.09
"600995" "文山电力" "600995.sh" "2016-01-14" "微弱控盘" 9.82
"600997" "开滦股份" "600997.sh" "2016-01-14" "微弱控盘" 6.2
"600998" "" "600998.sh" NA "" NA
"600999" "" "600999.sh" NA "" NA
"601000" "唐山港" "601000.sh" "2015-10-28" "中度控盘" 10.09
"601001" "" "601001.sh" NA "" NA
"601002" "晋亿实业" "601002.sh" "2016-01-14" "微弱控盘" 11.79
"601003" "柳钢股份" "601003.sh" "2016-01-14" "微弱控盘" 4.71
"601005" "重庆钢铁" "601005.sh" "2016-01-14" "轻度控盘" 3.3
"601006" "大秦铁路" "601006.sh" "2016-01-14" "微弱控盘" 10.45
"601007" "金陵饭店" "601007.sh" "2016-01-14" "微弱控盘" 15.12
"601008" "连云港" "601008.sh" "2016-01-14" "微弱控盘" 7.14
"601009" "南京银行" "601009.sh" "2016-01-14" "微弱控盘" 17.16
"601010" "" "601010.sh" NA "" NA
"601011" "宝泰隆" "601011.sh" "2016-01-14" "微弱控盘" 8.18
"601012" "隆基股份" "601012.sh" "2016-01-14" "微弱控盘" 13.38
"601015" "陕西黑猫" "601015.sh" "2016-01-14" "微弱控盘" 11.77
"601016" "节能风电" "601016.sh" "2016-01-14" "微弱控盘" 17.02
"601018" "宁波港" "601018.sh" "2015-08-03" "微弱控盘" 8.05
"601028" "玉龙股份" "601028.sh" "2016-01-14" "微弱控盘" 9.34
"601038" "一拖股份" "601038.sh" "2016-01-14" "微弱控盘" 13.11
"601058" "" "601058.sh" NA "" NA
"601088" "中国神华" "601088.sh" "2016-01-14" "微弱控盘" 19.46
"601098" "中南传媒" "601098.sh" "2016-01-14" "微弱控盘" 21.89
"601099" "太平洋" "601099.sh" "2016-01-14" "微弱控盘" 9.31
"601100" "恒立油缸" "601100.sh" "2016-01-14" "微弱控盘" 16.95
"601101" "昊华能源" "601101.sh" "2016-01-14" "微弱控盘" 8.24
"601106" "中国一重" "601106.sh" "2016-01-14" "微弱控盘" 9.59
"601107" "" "601107.sh" NA "" NA
"601111" "中国国航" "601111.sh" "2016-01-14" "微弱控盘" 9.75
"601113" "华鼎股份" "601113.sh" "2016-01-14" "轻度控盘" 8.86
"601116" "三江购物" "601116.sh" "2016-01-14" "微弱控盘" 11
"601117" "中国化学" "601117.sh" "2016-01-14" "微弱控盘" 8.27
"601118" "海南橡胶" "601118.sh" "2016-01-14" "微弱控盘" 8.06
"601126" "四方股份" "601126.sh" "2016-01-14" "微弱控盘" 14.4
"601137" "博威合金" "601137.sh" "2015-12-18" "高度控盘" 21.74
"601139" "深圳燃气" "601139.sh" "2016-01-14" "微弱控盘" 9.83
"601158" "" "601158.sh" NA "" NA
"601166" "兴业银行" "601166.sh" "2016-01-14" "微弱控盘" 16.28
"601168" "西部矿业" "601168.sh" "2016-01-14" "微弱控盘" 7.43
"601169" "北京银行" "601169.sh" "2016-01-14" "中度控盘" 9.76
"601177" "杭齿前进" "601177.sh" "2016-01-14" "微弱控盘" 10.22
"601179" "中国西电" "601179.sh" "2016-01-14" "微弱控盘" 8.17
"601186" "中国铁建" "601186.sh" "2016-01-14" "微弱控盘" 16.79
"601188" "龙江交通" "601188.sh" "2016-01-14" "微弱控盘" 5.26
"601199" "" "601199.sh" NA "" NA
"601208" "东材科技" "601208.sh" "2016-01-14" "微弱控盘" 8.87
"601216" "" "601216.sh" NA "" NA
"601218" "吉鑫科技" "601218.sh" "2016-01-14" "微弱控盘" 6.78
"601222" "林洋能源" "601222.sh" "2016-01-14" "微弱控盘" 34.88
"601225" "陕西煤业" "601225.sh" "2016-01-14" "微弱控盘" 5.75
"601226" "华电重工" "601226.sh" "2016-01-14" "微弱控盘" 12.64
"601231" "环旭电子" "601231.sh" "2016-01-14" "微弱控盘" 16.34
"601233" "桐昆股份" "601233.sh" "2016-01-14" "微弱控盘" 13.57
"601238" "广汽集团" "601238.sh" "2016-01-14" "微弱控盘" 13.2
"601258" "庞大集团" "601258.sh" "2016-01-14" "微弱控盘" 4.32
"601288" "农业银行" "601288.sh" "2016-01-14" "微弱控盘" 2.94
"601299" "中国北车" "601299.sh" NA "" NA
"601311" "骆驼股份" "601311.sh" "2016-01-14" "微弱控盘" 20.2
"601313" "" "601313.sh" NA "" NA
"601318" "中国平安" "601318.sh" "2016-01-14" "微弱控盘" 35.32
"601328" "" "601328.sh" NA "" NA
"601333" "广深铁路" "601333.sh" "2016-01-14" "微弱控盘" 5.32
"601336" "新华保险" "601336.sh" "2016-01-14" "微弱控盘" 48.18
"601339" "" "601339.sh" NA "" NA
"601369" "陕鼓动力" "601369.sh" "2016-01-14" "微弱控盘" 9.36
"601377" "兴业证券" "601377.sh" "2016-01-14" "微弱控盘" 10.85
"601388" "怡球资源" "601388.sh" "2015-07-24" "轻度控盘" 18.37
"601390" "中国中铁" "601390.sh" "2016-01-14" "微弱控盘" 13.94
"601398" "工商银行" "601398.sh" "2016-01-14" "微弱控盘" 4.25
"601515" "" "601515.sh" NA "" NA
"601518" "吉林高速" "601518.sh" "2015-12-09" "轻度控盘" 5.22
"601519" "大智慧" "601519.sh" "2016-01-14" "微弱控盘" 13.5
"601555" "东吴证券" "601555.sh" "2016-01-14" "微弱控盘" 15.84
"601566" "" "601566.sh" NA "" NA
"601567" "三星医疗" "601567.sh" "2016-01-14" "微弱控盘" 13.5
"601579" "会稽山" "601579.sh" "2016-01-14" "微弱控盘" 13
"601588" "北辰实业" "601588.sh" "2016-01-14" "微弱控盘" 5.52
"601599" "" "601599.sh" NA "" NA
"601600" "" "601600.sh" NA "" NA
"601601" "中国太保" "601601.sh" "2016-01-14" "微弱控盘" 28.29
"601607" "" "601607.sh" NA "" NA
"601608" "" "601608.sh" NA "" NA
"601616" "广电电气" "601616.sh" "2016-01-14" "微弱控盘" 7.51
