code,name,market,主力控盘日期,控盘程度,main_cost_value,yesterday,open,volumn,turn_volumn,high,low,lastest_value,type,ratio
600884,杉杉股份,600884.sh,2015-04-10,强烈控盘,21.22,28.86,28.18,200913,56253,28.50,27.53,28.05,2,0.336
600885,宏发股份,600885.sh,2015-04-10,强烈控盘,24.68,29.53,29.50,50156,14766,30.32,28.80,29.55,2,0.197
600886,国投电力,600886.sh,2015-04-10,强烈控盘,10.01,11.45,11.50,2250277,257121,11.59,11.30,11.45,2,0.142
600887,伊利股份,600887.sh,2015-04-10,强烈控盘,28.25,33.33,33.61,374152,126189,34.00,33.40,33.72,2,0.192
600888,新疆众和,600888.sh,2015-04-10,强烈控盘,9.04,10.92,11.19,141567,15823,11.32,11.02,11.13,2,0.242
600889,南京化纤,600889.sh,2015-04-10,强烈控盘,11.55,15.95,15.90,36582,5806,16.15,15.63,15.86,2,0.381
600890,中房股份,600890.sh,2015-04-10,强烈控盘,8.16,9.60,9.59,114262,10986,9.87,9.38,9.68,2,0.199
600891,秋林集团,600891.sh,2015-04-10,强烈控盘,9.03,10.06,10.08,81505,8289,10.34,10.06,10.26,2,0.13
600892,宝诚股份,600892.sh,2015-04-10,强烈控盘,34.71,43.36,42.80,11896,5070,43.50,42.01,42.84,2,0.233
600893,中航动力,600893.sh,2015-04-10,强烈控盘,32.82,42.09,42.20,297816,128836,44.26,41.90,43.18,2,0.317
600894,广日股份,600894.sh,2015-04-10,强烈控盘,16.52,23.89,24.83,197790,49296,25.49,24.41,24.92,2,0.501
600895,张江高科,600895.sh,2015-04-10,强烈控盘,18.07,21.41,21.30,324700,69608,21.67,21.21,21.34,2,0.188
600896,中海海盛,600896.sh,2015-04-10,强烈控盘,7.02,7.65,7.61,282046,21885,8.00,7.51,7.87,2,0.11
600897,厦门空港,600897.sh,2015-04-10,强烈控盘,25.13,28.78,28.91,41610,12071,29.50,28.80,28.93,2,0.153
600898,三联商社,600898.sh,2015-04-10,强烈控盘,13.63,14.24,14.27,128094,18103,14.34,13.92,14.19,2,0.041
600900,长江电力,600900.sh,2015-04-10,强烈控盘,8.46,11.28,11.32,1052729,120472,11.66,11.23,11.56,2,0.365
600917,重庆燃气,600917.sh,2015-04-10,强烈控盘,12.64,13.63,13.69,194998,27112,14.20,13.51,13.87,2,0.11
600960,渤海活塞,600960.sh,2015-04-10,强烈控盘,14.58,18.09,18.07,73192,13168,18.35,17.70,17.98,2,0.245
600961,株冶集团,600961.sh,2015-04-10,强烈控盘,11.85,14.10,14.10,71810,10199,14.47,13.98,14.26,2,0.211
600962,国投中鲁,600962.sh,2015-02-12,强烈控盘,15.64,17.98,16.90,323115,55324,17.85,16.62,16.98,2,0.093
600963,岳阳林纸,600963.sh,2015-04-08,强烈控盘,6.49,0,0,0,0,0,0,0,0,-1
600965,福成五丰,600965.sh,2015-04-10,强烈控盘,12.52,13.12,13.23,86699,11374,13.24,13.01,13.13,2,0.052
600966,博汇纸业,600966.sh,2015-04-10,强烈控盘,9.64,11.86,12.05,443873,52754,12.09,11.75,11.86,2,0.237
600967,北方创业,600967.sh,2015-04-10,强烈控盘,15.52,0,0,0,0,0,0,0,0,-1
600969,郴电国际,600969.sh,2015-04-10,强烈控盘,18.57,23.81,24.00,61635,14544,24.15,23.30,23.70,2,0.275
600970,中材国际,600970.sh,2015-04-10,强烈控盘,14.32,15.76,15.76,222475,35239,16.20,15.55,15.92,2,0.124
600971,恒源煤电,600971.sh,2015-04-10,强烈控盘,8.65,9.57,9.53,245976,23858,9.82,9.53,9.73,2,0.129
600973,宝胜股份,600973.sh,2015-04-10,强烈控盘,12.48,15.29,15.75,52963,8212,15.75,15.30,15.56,2,0.248
600975,新五丰,600975.sh,2015-04-10,强烈控盘,14.3,16.74,16.75,67029,11272,17.33,16.52,16.62,2,0.164
600976,健民集团,600976.sh,2015-04-10,强烈控盘,31.41,35.53,35.76,52888,18915,36.50,34.98,35.98,2,0.14
600978,宜华木业,600978.sh,2015-04-10,强烈控盘,8.69,10.98,11.06,658281,76855,11.97,11.00,11.87,2,0.357
600979,广安爱众,600979.sh,2015-04-10,强烈控盘,7.96,8.61,8.62,161923,14000,8.73,8.57,8.66,2,0.087
600980,北矿磁材,600980.sh,2015-04-10,强烈控盘,18.74,21.73,21.75,47742,10681,23.00,21.74,22.32,2,0.198
600981,汇鸿股份,600981.sh,2015-04-10,强烈控盘,8.26,12.01,12.00,125287,14810,12.01,11.68,11.82,2,0.436
600982,宁波热电,600982.sh,2015-04-10,高度控盘,8.92,8.95,8.96,173968,15658,9.07,8.89,9.04,2,0.011
600983,惠而浦,600983.sh,2015-04-10,强烈控盘,13.44,15.25,15.33,74421,11379,15.54,15.01,15.30,2,0.147
600984,*ST建机,600984.sh,2015-04-10,强烈控盘,8.19,9.83,9.91,24908,2517,10.29,9.90,10.06,2,0.233
600985,雷鸣科化,600985.sh,2015-04-10,强烈控盘,17.76,21.22,21.23,19875,4253,21.68,21.09,21.56,2,0.213
600986,科达股份,600986.sh,2015-04-10,强烈控盘,15.85,18.46,18.45,101689,18473,18.58,17.86,18.19,2,0.162
600987,航民股份,600987.sh,2015-04-10,强烈控盘,11.31,14.56,14.80,192429,29316,16.00,14.51,15.72,2,0.389
600988,赤峰黄金,600988.sh,2015-04-10,强烈控盘,12.8,12.96,13.13,187738,24974,13.50,13.13,13.36,2,0.038
600990,四创电子,600990.sh,2015-04-10,中度控盘,58.78,63.98,64.00,19293,12393,65.49,63.22,64.99,2,0.096
600992,贵绳股份,600992.sh,2015-04-10,强烈控盘,13.28,15.55,15.48,163485,26321,16.89,15.48,16.49,2,0.212
600993,马应龙,600993.sh,2015-04-10,强烈控盘,24.97,29.08,29.12,87734,26398,30.95,28.83,30.63,2,0.237
600995,文山电力,600995.sh,2015-04-10,强烈控盘,8.79,9.55,9.55,203823,19418,9.75,9.35,9.66,2,0.086
600997,开滦股份,600997.sh,2015-04-10,强烈控盘,7.04,8.00,8.03,244983,19739,8.18,7.95,8.09,2,0.151
600998,九州通,600998.sh,2015-04-10,强烈控盘,22.71,26.33,26.33,232318,61888,27.08,25.87,26.86,2,0.187
600999,招商证券,600999.sh,2015-04-10,强烈控盘,27.89,37.29,37.38,1082131,392123,37.40,35.75,36.06,2,0.297
601000,唐山港,601000.sh,2015-04-10,高度控盘,12.66,14.33,14.35,543356,77603,14.64,14.00,14.45,2,0.125
601001,大同煤业,601001.sh,2015-04-10,强烈控盘,8.66,9.72,9.71,406121,39535,9.89,9.59,9.72,2,0.133
601002,晋亿实业,601002.sh,2015-04-10,强烈控盘,19.02,19.98,20.30,583934,121453,21.90,20.08,21.21,2,0.111
601003,柳钢股份,601003.sh,2015-04-10,强烈控盘,3.93,5.00,5.01,290248,14538,5.10,4.92,5.03,2,0.282
601005,重庆钢铁,601005.sh,2015-04-10,强烈控盘,3.81,4.19,4.20,1173418,49776,4.33,4.17,4.26,2,0.121
601006,大秦铁路,601006.sh,2015-04-10,强烈控盘,9.29,11.61,11.73,4165771,511586,12.77,11.60,12.45,2,0.352
601007,金陵饭店,601007.sh,2015-04-10,强烈控盘,13.91,18.68,19.20,39948,7588,19.38,18.51,18.94,2,0.37
601008,连云港,601008.sh,2015-04-10,强烈控盘,11.84,12.70,12.73,444236,56057,12.89,12.40,12.66,2,0.07
601009,南京银行,601009.sh,2015-04-10,强烈控盘,14.2,16.17,16.52,898556,147048,16.67,16.16,16.18,2,0.146
601010,文峰股份,601010.sh,2015-04-10,强烈控盘,9.81,21.48,21.70,1401658,284109,21.70,19.33,20.01,2,1.052
601011,宝泰隆,601011.sh,2015-04-10,强烈控盘,11.96,14.84,15.16,132823,20559,15.97,15.16,15.40,2,0.291
601012,隆基股份,601012.sh,2015-04-10,强烈控盘,53.71,63.68,66.62,434719,291751,70.05,63.99,68.20,2,0.301
601015,陕西黑猫,601015.sh,2015-04-10,强烈控盘,17.1,17.48,17.55,100357,17906,18.36,17.30,18.05,2,0.059
601016,节能风电,601016.sh,2015-04-10,强烈控盘,13.82,14.57,14.70,90475,13181,14.78,14.40,14.55,2,0.055
601018,宁波港,601018.sh,2015-04-10,强烈控盘,4.26,5.96,6.00,2377999,145915,6.42,5.95,6.27,2,0.479
601028,玉龙股份,601028.sh,2015-04-10,强烈控盘,22.8,28.18,28.25,123259,35376,29.87,27.80,29.46,2,0.281
601038,一拖股份,601038.sh,2015-04-10,高度控盘,14.53,14.49,14.51,144369,21461,15.15,14.51,14.88,2,0.03
601058,赛轮金宇,601058.sh,2015-04-10,强烈控盘,20.01,22.69,23.00,208414,47252,23.23,22.23,22.59,2,0.141
601088,中国神华,601088.sh,2015-04-10,强烈控盘,19.82,20.99,21.13,921111,195909,21.55,20.98,21.25,2,0.084
601098,中南传媒,601098.sh,2015-04-10,强烈控盘,17.16,23.46,23.48,150997,35390,23.80,23.05,23.44,2,0.369
601099,太平洋,601099.sh,2015-04-10,强烈控盘,13.93,15.19,15.48,1276740,192467,15.48,14.88,15.06,2,0.078
601100,恒立油缸,601100.sh,2015-04-10,强烈控盘,13.28,15.33,15.23,35054,5436,15.78,15.23,15.62,2,0.17
601101,昊华能源,601101.sh,2015-04-10,强烈控盘,8.51,9.51,9.53,218734,21061,9.78,9.49,9.65,2,0.139
601106,中国一重,601106.sh,2015-04-10,强烈控盘,5.55,6.19,6.30,1379030,86548,6.37,6.21,6.26,2,0.133
601107,四川成渝,601107.sh,2015-04-10,强烈控盘,4.99,6.96,6.97,471159,34222,7.60,6.97,7.31,2,0.495
601111,中国国航,601111.sh,2015-04-10,强烈控盘,7.55,10.44,10.62,634367,67154,10.71,10.45,10.55,2,0.401
601113,华鼎股份,601113.sh,2015-04-10,强烈控盘,6.81,10.68,11.00,102700,11577,11.60,10.80,11.42,2,0.648
601116,三江购物,601116.sh,2015-04-10,强烈控盘,10.14,12.28,12.43,85831,10599,12.66,12.03,12.50,2,0.225
601117,中国化学,601117.sh,2015-04-10,强烈控盘,8.89,10.17,10.25,1210072,126312,10.64,10.20,10.45,2,0.189
601118,海南橡胶,601118.sh,2015-04-10,强烈控盘,9.34,10.96,11.35,1716439,190063,11.35,10.83,11.01,2,0.187
601126,四方股份,601126.sh,2015-04-10,强烈控盘,21.74,28.01,28.03,87565,25129,29.41,28.00,28.76,2,0.345
601137,博威合金,601137.sh,2015-04-10,强烈控盘,19.79,23.46,23.45,20244,4839,24.17,23.42,23.84,2,0.211
601139,深圳燃气,601139.sh,2015-04-10,强烈控盘,8.8,11.07,11.06,157837,17631,11.36,11.04,11.24,2,0.266
601158,重庆水务,601158.sh,2015-04-10,强烈控盘,7.33,9.90,9.90,219478,22047,10.13,9.89,10.02,2,0.372
601166,兴业银行,601166.sh,2015-04-10,强烈控盘,15.81,20.39,21.15,3198265,673380,21.42,20.48,20.57,2,0.319
601168,西部矿业,601168.sh,2015-04-10,强烈控盘,9.43,11.18,11.29,646101,72149,11.35,11.05,11.12,2,0.191
601169,北京银行,601169.sh,2015-04-10,强烈控盘,9.98,11.97,12.29,2258901,274528,12.37,11.94,11.96,2,0.209
601177,杭齿前进,601177.sh,2015-04-10,强烈控盘,9.58,11.86,11.92,95886,11333,11.95,11.70,11.87,2,0.241
601179,中国西电,601179.sh,2015-04-10,强烈控盘,7.03,8.23,8.23,567661,47023,8.38,8.21,8.27,2,0.178
601186,中国铁建,601186.sh,2015-04-10,高度控盘,14.32,18.13,18.29,2452638,461485,19.39,18.29,19.02,2,0.3
601188,龙江交通,601188.sh,2015-04-10,强烈控盘,4.67,5.87,6.18,611936,39153,6.46,6.18,6.46,2,0.383
601199,江南水务,601199.sh,2015-04-10,强烈控盘,20.61,29.84,29.78,37352,11352,30.80,29.68,30.25,2,0.48
601208,东材科技,601208.sh,2015-04-10,强烈控盘,10.27,11.90,11.90,200773,24435,12.38,11.90,12.00,2,0.196
601216,内蒙君正,601216.sh,2015-04-10,强烈控盘,16.88,19.83,19.84,274410,54372,20.40,19.45,20.16,2,0.169
601218,吉鑫科技,601218.sh,2015-04-10,强烈控盘,10.7,11.74,11.80,395851,46106,11.88,11.53,11.63,2,0.094
601222,林洋电子,601222.sh,2015-04-10,强烈控盘,27.47,40.82,41.00,16928,7065,42.50,40.93,41.72,2,0.528
601225,陕西煤业,601225.sh,2015-04-10,强烈控盘,7.14,9.01,8.99,387731,34950,9.19,8.89,9.02,2,0.263
601226,华电重工,601226.sh,2015-04-10,强烈控盘,21.35,23.68,23.99,109018,26554,24.90,23.69,24.62,2,0.141
601231,环旭电子,601231.sh,2015-04-10,强烈控盘,34.13,38.92,39.80,81154,32633,40.67,39.73,40.52,2,0.175
601233,桐昆股份,601233.sh,2015-04-10,强烈控盘,11.52,16.93,16.99,250811,42687,17.64,16.50,17.02,2,0.506
601238,广汽集团,601238.sh,2015-04-10,强烈控盘,9.02,10.38,10.43,167235,17440,10.60,10.29,10.52,2,0.159
601258,庞大集团,601258.sh,2015-04-10,强烈控盘,7.58,9.25,9.34,744551,68619,9.36,9.11,9.26,2,0.21
601288,农业银行,601288.sh,2015-04-10,高度控盘,2.63,3.81,3.88,15004474,582004,3.93,3.83,3.84,2,0.471
601299,中国北车,601299.sh,2015-04-10,强烈控盘,12.85,23.87,24.00,2163566,554416,26.26,24.00,26.26,2,1.022
601311,骆驼股份,601311.sh,2015-04-10,强烈控盘,17.07,22.05,22.00,223605,49764,22.77,21.79,22.54,2,0.299
601313,江南嘉捷,601313.sh,2015-04-10,强烈控盘,12.1,16.31,16.90,71244,12149,17.45,16.65,17.11,2,0.425
601318,中国平安,601318.sh,2015-04-10,强烈控盘,73.24,86.14,87.79,1672449,1459465,88.78,86.10,86.35,2,0.187
601328,交通银行,601328.sh,2015-04-10,强烈控盘,5.75,6.78,6.94,5350061,369344,7.00,6.81,6.82,2,0.193
601333,广深铁路,601333.sh,2015-04-10,高度控盘,4.49,5.23,5.26,2846229,156037,5.74,5.23,5.56,2,0.247
601336,新华保险,601336.sh,2015-04-10,强烈控盘,47.17,57.88,58.80,375140,215015,58.80,56.35,56.48,2,0.199
601339,百隆东方,601339.sh,2015-04-10,强烈控盘,16.84,21.63,22.50,257887,58964,23.70,22.00,22.96,2,0.364
601369,陕鼓动力,601369.sh,2015-04-10,强烈控盘,8.5,10.69,10.69,144315,15439,10.80,10.54,10.70,2,0.266
601377,兴业证券,601377.sh,2015-04-10,强烈控盘,15.27,17.78,17.80,1908421,333011,17.98,17.27,17.38,2,0.136
601388,怡球资源,601388.sh,2015-04-10,强烈控盘,11.26,13.48,13.94,220014,30339,14.45,13.41,14.16,2,0.226
601390,中国中铁,601390.sh,2015-04-10,强烈控盘,9.46,12.70,12.90,7029951,940307,13.89,12.90,13.63,2,0.405
601398,工商银行,601398.sh,2015-04-10,强烈控盘,4.13,5.10,5.18,7778211,406536,5.30,5.18,5.20,2,0.262
601515,东风股份,601515.sh,2015-04-10,强烈控盘,13.22,17.36,17.40,114982,20654,18.50,17.20,18.28,2,0.375
601518,吉林高速,601518.sh,2015-04-10,强烈控盘,3.81,5.12,5.62,213409,12011,5.63,5.62,5.63,2,0.478
601519,大智慧,601519.sh,2015-04-08,强烈控盘,25.37,0,0,0,0,0,0,0,0,-1
601555,东吴证券,601555.sh,2015-04-10,强烈控盘,22.79,27.43,27.80,626357,169492,27.85,26.66,26.81,2,0.175
601566,九牧王,601566.sh,2015-04-10,强烈控盘,13.75,20.21,20.10,62278,12565,20.54,19.80,20.24,2,0.484
601567,三星电气,601567.sh,2015-04-10,强烈控盘,16.59,39.26,40.10,10127,4011,40.10,39.30,39.70,2,1.381
601579,会稽山,601579.sh,2015-04-10,强烈控盘,14.5,15.27,15.27,63191,9648,15.45,15.02,15.28,2,0.061
601588,北辰实业,601588.sh,2015-03-25,高度控盘,4.37,0,0,0,0,0,0,0,0,-1
601599,鹿港科技,601599.sh,2015-04-10,强烈控盘,12.82,17.48,17.50,73487,12659,17.60,17.02,17.41,2,0.338
601600,中国铝业,601600.sh,2015-04-10,强烈控盘,5.9,7.00,7.00,1692546,118216,7.08,6.91,6.98,2,0.192
601601,中国太保,601601.sh,2015-04-10,高度控盘,29.51,35.87,36.37,762651,273685,36.50,35.44,35.59,2,0.208
601607,上海医药,601607.sh,2015-04-10,强烈控盘,19.03,24.80,24.80,515549,130906,26.76,24.31,26.12,2,0.352
601608,中信重工,601608.sh,2015-01-21,轻度控盘,7.18,0,0,0,0,0,0,0,0,-1
601616,广电电气,601616.sh,2015-04-10,强烈控盘,6.44,7.75,7.76,283873,21914,7.82,7.60,7.77,2,0.203
601618,中国中冶,601618.sh,2015-04-10,强烈控盘,4.47,5.56,5.57,2292670,128528,5.68,5.50,5.62,2,0.253
601628,中国人寿,601628.sh,2015-04-10,高度控盘,26.9,41.19,41.50,911922,372633,41.89,40.08,40.37,2,0.506
601633,长城汽车,601633.sh,2015-04-10,强烈控盘,34.36,54.06,53.83,60763,32362,54.05,52.58,53.57,2,0.551
601636,旗滨集团,601636.sh,2015-04-10,强烈控盘,8.86,12.08,12.06,62531,7533,12.26,11.79,12.18,2,0.366
601666,平煤股份,601666.sh,2015-04-10,强烈控盘,5.96,6.78,6.74,495778,33783,6.88,6.74,6.82,2,0.149
601668,中国建筑,601668.sh,2015-04-10,强烈控盘,6.41,7.58,7.60,5235530,401135,7.75,7.54,7.67,2,0.195
601669,中国电建,601669.sh,2015-04-10,强烈控盘,9.67,10.39,10.32,2345616,244665,10.78,10.21,10.60,2,0.068
601677,明泰铝业,601677.sh,2015-04-10,强烈控盘,14.29,16.69,16.65,51996,8711,17.04,16.50,16.85,2,0.179
601678,滨化股份,601678.sh,2015-04-10,强烈控盘,12.12,15.78,16.06,198267,31577,16.20,15.64,15.84,2,0.316
601688,华泰证券,601688.sh,2015-04-10,强烈控盘,25.79,30.60,31.20,1498130,451094,31.20,29.75,30.00,2,0.161
601699,潞安环能,601699.sh,2015-04-10,强烈控盘,11.43,13.50,13.53,482230,65775,13.84,13.39,13.57,2,0.204
601700,风范股份,601700.sh,2015-04-10,强烈控盘,24.93,38.45,38.50,153345,60752,40.50,38.50,39.87,2,0.606
601717,郑煤机,601717.sh,2015-04-10,强烈控盘,8.22,9.89,9.90,298010,29986,10.21,9.90,10.05,2,0.22
601718,际华集团,601718.sh,2015-04-10,强烈控盘,6.37,7.94,7.94,1104306,91121,8.44,7.94,8.30,2,0.298
601727,上海电气,601727.sh,2015-04-10,强烈控盘,9.76,11.93,12.00,1508850,178084,12.00,11.65,11.82,2,0.209
601766,中国南车,601766.sh,2015-04-10,强烈控盘,13.03,22.27,22.44,3060734,732404,24.50,22.44,24.50,2,0.873
601777,力帆股份,601777.sh,2015-04-10,强烈控盘,10.43,13.42,13.38,246019,33598,14.07,13.13,13.93,2,0.324
601788,光大证券,601788.sh,2015-04-10,强烈控盘,26.2,34.76,34.79,821982,276558,34.81,33.21,33.37,2,0.275
601789,宁波建工,601789.sh,2015-04-10,强烈控盘,10.48,11.91,11.91,139683,16885,12.48,11.84,12.33,2,0.16
601798,蓝科高新,601798.sh,2015-04-10,强烈控盘,13.65,15.24,15.29,62006,9519,15.61,15.11,15.44,2,0.141
601799,星宇股份,601799.sh,2015-04-10,强烈控盘,21.41,28.83,28.86,24810,7311,30.25,28.66,29.53,2,0.384
601800,中国交建,601800.sh,2015-04-10,强烈控盘,14.44,19.20,19.10,1717866,331311,19.72,18.80,19.40,2,0.332
601801,皖新传媒,601801.sh,2015-04-10,强烈控盘,17.99,28.04,28.02,66184,18794,28.87,27.91,28.40,2,0.584
601808,中海油服,601808.sh,2015-04-10,强烈控盘,19.53,22.78,22.98,347364,81631,23.99,22.83,23.55,2,0.217
601818,光大银行,601818.sh,2015-04-10,强烈控盘,4.16,5.34,5.47,7502083,408870,5.54,5.34,5.38,2,0.305
601857,中国石油,601857.sh,2015-04-10,高度控盘,10.38,12.46,12.48,1843892,232327,12.74,12.43,12.54,2,0.213
601866,中海集运,601866.sh,2015-04-10,强烈控盘,4.51,6.06,6.07,3329057,200578,6.15,5.88,6.01,2,0.346
601872,招商轮船,601872.sh,2015-04-10,强烈控盘,6.13,8.14,8.16,962745,77787,8.23,7.97,8.06,2,0.313
601877,正泰电器,601877.sh,2015-04-10,强烈控盘,25.3,44.70,44.90,107067,47763,45.56,43.50,44.42,2,0.768
601880,大连港,601880.sh,2015-04-10,强烈控盘,5.83,6.99,7.11,778840,55904,7.26,7.08,7.17,2,0.235
601886,江河创建,601886.sh,2015-04-10,强烈控盘,9.65,13.37,13.50,191865,25756,13.70,13.17,13.24,2,0.384
601888,中国国旅,601888.sh,2015-03-13,强烈控盘,38.96,0,0,0,0,0,0,0,0,-1
601890,亚星锚链,601890.sh,2015-04-10,强烈控盘,11.67,13.97,13.97,170204,24679,14.95,13.90,14.69,2,0.272
601898,中煤能源,601898.sh,2015-04-10,强烈控盘,6.86,7.29,7.31,695346,51327,7.47,7.29,7.36,2,0.085
601899,紫金矿业,601899.sh,2015-04-10,强烈控盘,3.81,4.38,4.40,3342238,147934,4.49,4.37,4.43,2,0.171
601901,方正证券,601901.sh,2015-04-10,强烈控盘,13.76,16.06,16.11,1993464,314674,16.17,15.60,15.74,2,0.141
601908,京运通,601908.sh,2015-04-10,强烈控盘,15.5,19.41,19.50,101649,19761,20.13,19.10,19.69,2,0.244
601918,国投新集,601918.sh,2015-04-10,强烈控盘,6.94,8.52,8.37,1005352,85565,8.90,8.30,8.68,2,0.215
601919,中国远洋,601919.sh,2015-04-10,强烈控盘,6.36,8.12,8.09,1209744,96798,8.13,7.91,8.01,2,0.27
601928,凤凰传媒,601928.sh,2015-04-10,强烈控盘,12.93,16.06,16.00,403394,64218,16.10,15.64,15.96,2,0.231
601929,吉视传媒,601929.sh,2015-04-10,强烈控盘,13.55,14.31,14.71,309499,45221,14.83,14.40,14.54,2,0.075
601933,永辉超市,601933.sh,2015-04-10,强烈控盘,9.42,12.44,12.40,606375,75430,12.63,12.30,12.42,2,0.323
601939,建设银行,601939.sh,2015-04-10,强烈控盘,5.99,6.49,6.65,5691631,383891,6.97,6.64,6.68,2,0.12
601958,金钼股份,601958.sh,2015-04-10,强烈控盘,10.26,11.65,11.65,291800,34016,11.89,11.48,11.73,2,0.145
601965,中国汽研,601965.sh,2015-04-10,强烈控盘,16.49,18.81,18.85,50957,9621,19.12,18.65,18.85,2,0.147
601969,海南矿业,601969.sh,2015-04-07,强烈控盘,20.36,0,0,0,0,0,0,0,0,-1
601988,中国银行,601988.sh,2015-04-10,高度控盘,3.73,4.56,4.65,16227617,752876,4.72,4.58,4.59,2,0.236
601989,中国重工,601989.sh,2015-04-10,高度控盘,9.32,10.19,10.25,5208436,535456,10.40,10.11,10.30,2,0.108
601991,大唐发电,601991.sh,2015-04-10,强烈控盘,6.88,6.59,6.57,591352,39259,6.74,6.55,6.67,2,-0.029
601992,金隅股份,601992.sh,2015-04-10,高度控盘,9.72,12.18,12.18,485212,59933,12.54,12.09,12.28,2,0.282
601996,丰林集团,601996.sh,2015-04-10,强烈控盘,10,10.73,10.73,163505,17673,10.95,10.61,10.86,2,0.093
601998,中信银行,601998.sh,2015-04-10,强烈控盘,5.65,7.84,8.01,2315971,186368,8.19,7.86,7.89,2,0.405
601999,出版传媒,601999.sh,2015-04-10,强烈控盘,13.55,16.67,16.80,403874,67654,17.34,16.38,16.54,2,0.215
603000,人民网,603000.sh,2015-04-10,强烈控盘,57.16,59.29,60.00,79428,46902,60.08,58.01,59.25,2,0.039
603001,奥康国际,603001.sh,2015-04-10,强烈控盘,20.2,21.81,21.95,49581,11039,22.75,21.85,22.33,2,0.117
603002,宏昌电子,603002.sh,2015-04-10,强烈控盘,10.19,11.03,11.11,124601,14100,11.53,11.00,11.29,2,0.118
603003,龙宇燃油,603003.sh,2014-12-18,强烈控盘,19.18,0,0,0,0,0,0,0,0,-1
603005,晶方科技,603005.sh,2015-04-10,中度控盘,54.77,56.18,55.20,58068,31802,55.45,53.80,55.10,2,0.003
603006,联明股份,603006.sh,2015-04-10,强烈控盘,44.55,48.38,51.90,28485,14715,53.22,50.01,53.22,2,0.195
603008,喜临门,603008.sh,2015-04-10,强烈控盘,18.21,19.46,19.77,92939,18041,19.77,19.15,19.40,2,0.071
603009,北特科技,603009.sh,2015-04-10,强烈控盘,25.96,27.24,27.39,30068,8416,28.40,27.29,28.01,2,0.091
603010,万盛股份,603010.sh,2015-03-04,中度控盘,25.86,0,0,0,0,0,0,0,0,-1
603011,合锻股份,603011.sh,2015-04-10,强烈控盘,26.89,27.34,27.36,45268,12718,28.47,27.36,27.88,2,0.053
603017,园区设计,603017.sh,2015-04-10,强烈控盘,80.43,0,0,0,0,0,0,0,0,-1
603018,设计股份,603018.sh,2015-04-07,高度控盘,74.13,0,0,0,0,0,0,0,0,-1
603019,中科曙光,603019.sh,2015-04-10,强烈控盘,76.26,0,0,0,0,0,0,0,0,-1
603077,和邦股份,603077.sh,2015-04-10,强烈控盘,13.26,14.14,14.30,300282,45127,15.40,14.30,15.23,2,0.134
603088,宁波精达,603088.sh,2015-04-10,高度控盘,38.46,39.90,40.10,61474,26471,43.89,40.10,43.89,2,0.14
603099,长白山,603099.sh,2015-04-10,强烈控盘,19.1,19.72,19.83,47227,9293,19.99,19.45,19.84,2,0.029
603100,川仪股份,603100.sh,2015-04-10,强烈控盘,19.45,19.58,19.61,58537,11514,19.96,19.36,19.82,2,0.014
603111,康尼机电,603111.sh,2015-04-10,强烈控盘,27.79,29.97,30.15,80793,25450,32.52,30.15,32.35,2,0.155
603123,翠微股份,603123.sh,2015-04-10,强烈控盘,11.96,13.22,13.22,62044,8363,13.64,13.10,13.38,2,0.127
