code,name,market,主力控盘日期,控盘程度,main_cost_value
002478,常宝股份,002478.sz,2015-09-02,微弱控盘,13.91
002479,富春环保,002479.sz,2015-09-02,微弱控盘,14.52
002480,新筑股份,002480.sz,2015-09-02,微弱控盘,13.91
002481,双塔食品,002481.sz,NA,,NA
002482,广田股份,002482.sz,2015-09-02,微弱控盘,25.88
002483,润邦股份,002483.sz,2015-09-02,微弱控盘,13.75
002484,江海股份,002484.sz,2015-09-02,微弱控盘,20.23
002485,希努尔,002485.sz,2015-09-02,轻度控盘,14.25
002486,嘉麟杰,002486.sz,2015-09-02,微弱控盘,6.55
002487,大金重工,002487.sz,2015-09-02,微弱控盘,11.56
002488,金固股份,002488.sz,2015-09-02,微弱控盘,24.32
002489,浙江永强,002489.sz,2015-09-02,微弱控盘,27.02
002490,山东墨龙,002490.sz,2015-09-02,微弱控盘,9.85
002491,通鼎互联,002491.sz,2015-09-02,微弱控盘,15.24
002492,恒基达鑫,002492.sz,2015-09-02,微弱控盘,12.46
002493,荣盛石化,002493.sz,2015-09-02,微弱控盘,18.46
002494,华斯股份,002494.sz,2015-09-02,微弱控盘,13.5
002495,佳隆股份,002495.sz,2015-09-02,微弱控盘,7.49
002496,辉丰股份,002496.sz,2015-09-02,微弱控盘,22.19
002497,雅化集团,002497.sz,2015-09-02,微弱控盘,7.34
002498,汉缆股份,002498.sz,2015-09-02,微弱控盘,23.44
002499,科林环保,002499.sz,2015-09-02,微弱控盘,30.94
002500,山西证券,002500.sz,2015-09-02,微弱控盘,16.33
002501,利源精制,002501.sz,2015-09-02,微弱控盘,12.41
002502,骅威股份,002502.sz,NA,,NA
002503,搜于特,002503.sz,2015-09-02,微弱控盘,17.63
002504,弘高创意,002504.sz,2015-09-02,微弱控盘,21.73
002505,大康牧业,002505.sz,2015-09-02,微弱控盘,7.42
002507,涪陵榨菜,002507.sz,2015-09-02,微弱控盘,20.87
002508,老板电器,002508.sz,2015-09-02,微弱控盘,33.08
002509,天广消防,002509.sz,2015-09-02,微弱控盘,14.96
002510,天汽模,002510.sz,2015-09-02,微弱控盘,11.8
002511,中顺洁柔,002511.sz,2015-09-02,微弱控盘,9.83
002512,达华智能,002512.sz,2015-09-02,微弱控盘,28.27
002513,蓝丰生化,002513.sz,2015-09-02,微弱控盘,15.87
002514,宝馨科技,002514.sz,NA,,NA
002515,金字火腿,002515.sz,2015-09-02,微弱控盘,23.05
002516,旷达科技,002516.sz,2015-09-02,微弱控盘,13.29
002517,泰亚股份,002517.sz,2015-09-02,轻度控盘,39.33
002518,科士达,002518.sz,2015-09-02,微弱控盘,26.93
002519,银河电子,002519.sz,2015-09-02,微弱控盘,17.99
002520,日发精机,002520.sz,2015-09-02,微弱控盘,27.5
002521,齐峰新材,002521.sz,2015-09-02,微弱控盘,11.47
002522,浙江众成,002522.sz,2015-09-02,微弱控盘,18.37
002523,天桥起重,002523.sz,2015-09-02,微弱控盘,8.77
002524,光正集团,002524.sz,2015-09-02,微弱控盘,8.39
002526,山东矿机,002526.sz,2015-09-02,微弱控盘,9.82
002527,新时达,002527.sz,NA,,NA
002529,海源机械,002529.sz,2015-09-02,中度控盘,20.68
002530,丰东股份,002530.sz,NA,,NA
002532,新界泵业,002532.sz,2015-09-02,微弱控盘,13.51
002534,杭锅股份,002534.sz,2015-09-02,微弱控盘,18.9
002535,林州重机,002535.sz,NA,,NA
002536,西泵股份,002536.sz,2015-09-02,微弱控盘,33.42
002537,海立美达,002537.sz,NA,,NA
002538,司尔特,002538.sz,2015-09-02,微弱控盘,13.12
002539,新都化工,002539.sz,2015-09-02,微弱控盘,28.59
002540,亚太科技,002540.sz,2015-09-02,微弱控盘,11.66
002541,鸿路钢构,002541.sz,2015-09-02,微弱控盘,18.02
002542,中化岩土,002542.sz,2015-09-02,微弱控盘,13.58
002543,万和电气,002543.sz,2015-09-02,微弱控盘,18.8
002544,杰赛科技,002544.sz,NA,,NA
002545,东方铁塔,002545.sz,NA,,NA
002546,新联电子,002546.sz,2015-09-02,微弱控盘,22.05
002547,春兴精工,002547.sz,2015-09-02,微弱控盘,31.72
002548,金新农,002548.sz,2015-09-02,微弱控盘,15.65
002549,凯美特气,002549.sz,2015-09-02,强烈控盘,10.98
002550,千红制药,002550.sz,2015-09-02,微弱控盘,17.98
002551,尚荣医疗,002551.sz,2015-09-02,微弱控盘,26.99
002552,宝鼎重工,002552.sz,2015-09-02,微弱控盘,16.23
002553,南方轴承,002553.sz,NA,,NA
002554,惠博普,002554.sz,2015-09-02,微弱控盘,11.69
002555,顺荣三七,002555.sz,2015-09-02,微弱控盘,36.64
002556,辉隆股份,002556.sz,2015-09-02,微弱控盘,16.76
002557,洽洽食品,002557.sz,2015-09-02,微弱控盘,15.57
002558,世纪游轮,002558.sz,NA,,NA
002559,亚威股份,002559.sz,2015-09-02,微弱控盘,16.9
002560,通达股份,002560.sz,2015-09-02,微弱控盘,21.98
002561,徐家汇,002561.sz,2015-09-02,微弱控盘,15.08
002562,兄弟科技,002562.sz,2015-09-02,微弱控盘,16.61
002563,森马服饰,002563.sz,2015-09-02,轻度控盘,22.29
002564,天沃科技,002564.sz,2015-09-02,微弱控盘,9.5
002565,上海绿新,002565.sz,2015-09-02,微弱控盘,9.8
002566,益盛药业,002566.sz,2015-09-02,轻度控盘,18.45
002567,唐人神,002567.sz,2015-09-02,微弱控盘,11.51
002568,百润股份,002568.sz,2015-09-02,微弱控盘,99.36
002569,步森股份,002569.sz,2015-09-02,微弱控盘,21.63
002570,贝因美,002570.sz,2015-09-02,微弱控盘,15.9
002571,德力股份,002571.sz,NA,,NA
002572,索菲亚,002572.sz,2015-09-02,中度控盘,36.09
002573,清新环境,002573.sz,2015-09-02,微弱控盘,19.17
002574,明牌珠宝,002574.sz,NA,,NA
002575,群兴玩具,002575.sz,NA,,NA
002576,通达动力,002576.sz,2015-09-02,微弱控盘,26.11
002578,闽发铝业,002578.sz,2015-09-02,微弱控盘,9.62
002579,中京电子,002579.sz,2015-09-02,微弱控盘,11.91
002580,圣阳股份,002580.sz,2015-09-02,微弱控盘,14.77
002581,万昌科技,002581.sz,2015-09-02,微弱控盘,30.83
002582,好想你,002582.sz,2015-09-02,微弱控盘,20.75
002583,海能达,002583.sz,2015-09-02,微弱控盘,16.79
002584,西陇化工,002584.sz,2015-09-02,微弱控盘,34.03
002585,双星新材,002585.sz,2015-09-02,微弱控盘,13.55
002586,围海股份,002586.sz,2015-09-02,强烈控盘,9.71
002587,奥拓电子,002587.sz,2015-09-02,微弱控盘,10.92
002588,史丹利,002588.sz,2015-09-02,微弱控盘,25.99
002589,瑞康医药,002589.sz,NA,,NA
002590,万安科技,002590.sz,2015-09-02,微弱控盘,12.9
002591,恒大高新,002591.sz,2015-09-02,微弱控盘,14.57
002592,八菱科技,002592.sz,2015-09-02,微弱控盘,60.71
002593,日上集团,002593.sz,2015-09-02,微弱控盘,22.44
002594,比亚迪,002594.sz,2015-09-02,微弱控盘,57.06
002595,豪迈科技,002595.sz,2015-09-02,微弱控盘,24.13
002596,海南瑞泽,002596.sz,NA,,NA
002597,金禾实业,002597.sz,2015-09-02,微弱控盘,11.32
002598,山东章鼓,002598.sz,2015-09-02,微弱控盘,11.1
002599,盛通股份,002599.sz,2015-09-02,微弱控盘,26.34
002600,江粉磁材,002600.sz,NA,,NA
002601,佰利联,002601.sz,2015-09-02,微弱控盘,35.03
002602,世纪华通,002602.sz,NA,,NA
002603,以岭药业,002603.sz,2015-09-02,微弱控盘,18.76
002604,龙力生物,002604.sz,NA,,NA
002605,姚记扑克,002605.sz,NA,,NA
002606,大连电瓷,002606.sz,2015-09-02,微弱控盘,13.3
002607,亚夏汽车,002607.sz,2015-09-02,微弱控盘,9.24
002608,*ST舜船,002608.sz,NA,,NA
002609,捷顺科技,002609.sz,2015-09-02,微弱控盘,17.9
002610,爱康科技,002610.sz,2015-09-02,微弱控盘,12.87
002611,东方精工,002611.sz,2015-09-02,微弱控盘,12.9
002612,朗姿股份,002612.sz,2015-09-02,微弱控盘,38.53
002613,北玻股份,002613.sz,2015-09-02,微弱控盘,7.58
002614,蒙发利,002614.sz,2015-09-02,微弱控盘,14.72
002615,哈尔斯,002615.sz,2015-09-02,微弱控盘,16.32
002616,长青集团,002616.sz,2015-09-02,微弱控盘,23.49
002618,丹邦科技,002618.sz,2015-09-02,微弱控盘,32.76
002619,巨龙管业,002619.sz,2015-09-02,微弱控盘,32.55
002620,瑞和股份,002620.sz,2015-09-02,微弱控盘,32.67
002621,三垒股份,002621.sz,2015-09-02,中度控盘,20.05
002622,永大集团,002622.sz,NA,,NA
002623,亚玛顿,002623.sz,2015-09-02,微弱控盘,32.91
002624,完美环球,002624.sz,NA,,NA
002625,龙生股份,002625.sz,2015-09-02,微弱控盘,51.18
002626,金达威,002626.sz,2015-09-02,微弱控盘,9.56
002627,宜昌交运,002627.sz,2015-09-02,微弱控盘,23.43
002628,成都路桥,002628.sz,2015-09-02,轻度控盘,6.56
002629,仁智油服,002629.sz,NA,,NA
002630,华西能源,002630.sz,2015-09-02,微弱控盘,11.34
002631,德尔家居,002631.sz,2015-09-02,微弱控盘,21.96
002632,道明光学,002632.sz,2015-09-02,微弱控盘,19.78
002633,*ST申科,002633.sz,2015-09-02,微弱控盘,23.58
002634,棒杰股份,002634.sz,2015-09-02,微弱控盘,22.59
002635,安洁科技,002635.sz,2015-09-02,微弱控盘,20.3
002636,金安国纪,002636.sz,NA,,NA
002637,赞宇科技,002637.sz,2015-09-02,微弱控盘,19.37
002638,勤上光电,002638.sz,NA,,NA
002639,雪人股份,002639.sz,NA,,NA
002640,跨境通,002640.sz,2015-09-02,微弱控盘,67.36
002641,永高股份,002641.sz,2015-09-02,微弱控盘,10.5
002642,荣之联,002642.sz,2015-09-02,微弱控盘,45.21
002643,烟台万润,002643.sz,NA,,NA
002644,佛慈制药,002644.sz,2015-09-02,微弱控盘,19.05
002645,华宏科技,002645.sz,NA,,NA
002646,青青稞酒,002646.sz,2015-09-02,微弱控盘,24.8
002648,卫星石化,002648.sz,2015-09-02,微弱控盘,13.16
002649,博彦科技,002649.sz,2015-09-02,微弱控盘,56.59
002650,加加食品,002650.sz,2015-09-02,微弱控盘,16.41
002651,利君股份,002651.sz,NA,,NA
002652,扬子新材,002652.sz,NA,,NA
002653,海思科,002653.sz,2015-09-02,微弱控盘,24.67
002654,万润科技,002654.sz,NA,,NA
002655,共达电声,002655.sz,NA,,NA
002656,卡奴迪路,002656.sz,2015-09-02,微弱控盘,22.26
002657,中科金财,002657.sz,2015-09-02,微弱控盘,64.81
002658,雪迪龙,002658.sz,2015-09-02,微弱控盘,26.12
002659,中泰桥梁,002659.sz,2015-09-02,微弱控盘,18.78
002660,茂硕电源,002660.sz,2015-09-02,微弱控盘,11.41
002661,克明面业,002661.sz,2015-09-02,微弱控盘,44.7
002662,京威股份,002662.sz,2015-09-02,微弱控盘,14.66
002663,普邦园林,002663.sz,2015-09-02,微弱控盘,9.65
002665,首航节能,002665.sz,2015-09-02,微弱控盘,25.46
002666,德联集团,002666.sz,2015-09-02,微弱控盘,10.69
002667,鞍重股份,002667.sz,NA,,NA
002668,奥马电器,002668.sz,NA,,NA
002669,康达新材,002669.sz,2015-09-02,微弱控盘,21.99
002670,华声股份,002670.sz,NA,,NA
002671,龙泉股份,002671.sz,NA,,NA
002672,东江环保,002672.sz,2015-09-02,微弱控盘,19.56
002673,西部证券,002673.sz,2015-09-02,微弱控盘,26.8
002674,兴业科技,002674.sz,2015-09-02,微弱控盘,17.15
002675,东诚药业,002675.sz,2015-09-02,微弱控盘,44.86
002676,顺威股份,002676.sz,2015-09-02,微弱控盘,23.91
002677,浙江美大,002677.sz,NA,,NA
002678,珠江钢琴,002678.sz,2015-09-02,微弱控盘,19.09
002679,福建金森,002679.sz,2015-09-02,微弱控盘,26.56
002680,黄海机械,002680.sz,2015-09-02,微弱控盘,31.48
002681,奋达科技,002681.sz,2015-09-02,微弱控盘,36.46
002682,龙洲股份,002682.sz,2015-09-02,微弱控盘,15.56
002683,宏大爆破,002683.sz,NA,,NA
002684,猛狮科技,002684.sz,2015-09-02,微弱控盘,23.4
002685,华东重机,002685.sz,2015-09-02,微弱控盘,11.89
002686,亿利达,002686.sz,NA,,NA
002687,乔治白,002687.sz,2015-09-02,微弱控盘,11.38
002688,金河生物,002688.sz,2015-09-02,微弱控盘,18.08
002689,博林特,002689.sz,2015-09-02,微弱控盘,11.65
002690,美亚光电,002690.sz,2015-09-02,微弱控盘,33.16
002691,冀凯股份,002691.sz,2015-09-02,微弱控盘,18.16
002692,远程电缆,002692.sz,2015-09-02,微弱控盘,19.17
002693,双成药业,002693.sz,2015-09-02,微弱控盘,12.45
002694,顾地科技,002694.sz,NA,,NA
002695,煌上煌,002695.sz,2015-09-02,微弱控盘,30.67
002696,百洋股份,002696.sz,2015-09-02,微弱控盘,15
002697,红旗连锁,002697.sz,2015-09-02,微弱控盘,12.53
002698,博实股份,002698.sz,2015-09-02,微弱控盘,43.58
002699,美盛文化,002699.sz,NA,,NA
002700,新疆浩源,002700.sz,2015-09-02,微弱控盘,13.64
002701,奥瑞金,002701.sz,2015-09-02,微弱控盘,25.37
002702,海欣食品,002702.sz,NA,,NA
002703,浙江世宝,002703.sz,2015-09-02,高度控盘,44.63
002705,新宝股份,002705.sz,2015-09-02,微弱控盘,17.09
002706,良信电器,002706.sz,2015-09-02,微弱控盘,55.96
002707,众信旅游,002707.sz,2015-09-02,微弱控盘,75.95
002708,光洋股份,002708.sz,2015-09-02,微弱控盘,24.51
002709,天赐材料,002709.sz,2015-09-02,微弱控盘,37.5
002711,欧浦智网,002711.sz,2015-09-02,微弱控盘,26.33
002712,思美传媒,002712.sz,2015-09-02,微弱控盘,55.78
002713,东易日盛,002713.sz,2015-09-02,微弱控盘,25
002714,牧原股份,002714.sz,2015-09-02,微弱控盘,57.15
002715,登云股份,002715.sz,2015-09-02,微弱控盘,35.03
002716,金贵银业,002716.sz,2015-09-02,微弱控盘,11.68
002717,岭南园林,002717.sz,2015-09-02,微弱控盘,17.44
002718,友邦吊顶,002718.sz,2015-09-02,微弱控盘,42.46
002719,麦趣尔,002719.sz,NA,,NA
002721,金一文化,002721.sz,NA,,NA
002723,金莱特,002723.sz,2015-09-02,微弱控盘,18.05
002724,海洋王,002724.sz,2015-09-02,微弱控盘,23.18
002725,跃岭股份,002725.sz,2015-09-02,微弱控盘,20.22
002726,龙大肉食,002726.sz,2015-09-02,微弱控盘,13.62
002727,一心堂,002727.sz,2015-09-02,微弱控盘,54.77
002728,台城制药,002728.sz,2015-09-02,微弱控盘,26.12
002729,好利来,002729.sz,2015-09-02,轻度控盘,65.54
002730,电光科技,002730.sz,NA,,NA
002731,萃华珠宝,002731.sz,2015-09-02,微弱控盘,29.64
002732,燕塘乳业,002732.sz,2015-09-02,微弱控盘,27.51
002733,雄韬股份,002733.sz,2015-09-02,微弱控盘,25.01
002735,王子新材,002735.sz,2015-09-02,微弱控盘,35.68
002736,国信证券,002736.sz,2015-09-02,微弱控盘,19.96
002737,葵花药业,002737.sz,2015-09-02,微弱控盘,46.48
002738,中矿资源,002738.sz,2015-09-02,微弱控盘,30.44
600000,浦发银行,600000.sh,2015-09-02,微弱控盘,15.68
600004,白云机场,600004.sh,2015-09-02,微弱控盘,14.29
600005,武钢股份,600005.sh,2015-09-02,微弱控盘,5.48
600006,东风汽车,600006.sh,2015-09-02,中度控盘,12.06
600007,中国国贸,600007.sh,2015-09-02,微弱控盘,14.97
600008,首创股份,600008.sh,2015-09-02,微弱控盘,12.12
600009,上海机场,600009.sh,2015-09-02,轻度控盘,28.28
600010,包钢股份,600010.sh,2015-09-02,微弱控盘,5.13
600011,华能国际,600011.sh,2015-09-02,微弱控盘,9.77
600012,皖通高速,600012.sh,2015-09-02,微弱控盘,11.47
600015,华夏银行,600015.sh,2015-09-02,微弱控盘,11.9
600016,民生银行,600016.sh,2015-09-02,微弱控盘,9.66
600017,日照港,600017.sh,2015-09-02,微弱控盘,7.75
600018,上港集团,600018.sh,2015-09-02,轻度控盘,7.4
600019,宝钢股份,600019.sh,2015-09-02,微弱控盘,7.31
600020,中原高速,600020.sh,2015-09-02,微弱控盘,6.48
600021,上海电力,600021.sh,2015-09-02,微弱控盘,21.06
600022,山东钢铁,600022.sh,2015-09-02,微弱控盘,4.55
600023,浙能电力,600023.sh,2015-09-02,微弱控盘,8.65
600026,中海发展,600026.sh,2015-08-07,微弱控盘,10.61
600027,华电国际,600027.sh,2015-09-02,微弱控盘,8.45
600028,中国石化,600028.sh,2015-09-02,微弱控盘,6.8
600029,南方航空,600029.sh,2015-09-02,微弱控盘,10.99
600030,中信证券,600030.sh,2015-09-02,微弱控盘,22.05
600031,三一重工,600031.sh,2015-09-02,微弱控盘,8.9
600033,福建高速,600033.sh,2015-09-02,微弱控盘,5.16
600035,楚天高速,600035.sh,2015-09-02,微弱控盘,6.53
600036,招商银行,600036.sh,2015-09-02,轻度控盘,16.79
600037,歌华有线,600037.sh,2015-09-02,微弱控盘,26.93
600038,中直股份,600038.sh,2015-09-02,微弱控盘,55.05
600039,四川路桥,600039.sh,2015-09-02,微弱控盘,6.09
600048,保利地产,600048.sh,2015-09-02,微弱控盘,10.46
600050,中国联通,600050.sh,2015-09-02,微弱控盘,7.32
600051,宁波联合,600051.sh,2015-09-02,微弱控盘,11.53
600052,浙江广厦,600052.sh,2015-09-02,微弱控盘,9.32
600053,中江地产,600053.sh,2015-03-20,高度控盘,10.62
600054,黄山旅游,600054.sh,2015-09-02,轻度控盘,19.86
600055,华润万东,600055.sh,2015-09-02,微弱控盘,38.53
600056,中国医药,600056.sh,2015-09-02,微弱控盘,18.72
600057,象屿股份,600057.sh,2015-09-02,微弱控盘,12.52
600058,五矿发展,600058.sh,2015-08-14,中度控盘,27.14
600059,古越龙山,600059.sh,2015-09-02,微弱控盘,11.84
600060,海信电器,600060.sh,2015-09-02,微弱控盘,19.64
600061,国投安信,600061.sh,2015-09-02,微弱控盘,21.91
600062,华润双鹤,600062.sh,2015-09-02,微弱控盘,25.92
600063,皖维高新,600063.sh,2015-09-02,微弱控盘,7.22
600064,南京高科,600064.sh,2015-09-02,微弱控盘,20.92
600066,宇通客车,600066.sh,2015-09-02,轻度控盘,19.52
600067,冠城大通,600067.sh,2015-09-02,微弱控盘,9.29
600068,葛洲坝,600068.sh,2015-09-02,微弱控盘,9.68
600069,*ST银鸽,600069.sh,2015-09-02,微弱控盘,5.36
600070,浙江富润,600070.sh,2015-09-02,微弱控盘,11.26
600071,*ST光学,600071.sh,2015-09-02,微弱控盘,21.45
600073,上海梅林,600073.sh,2015-08-17,微弱控盘,12.15
600074,保千里,600074.sh,2015-06-25,高度控盘,19.78
600076,青鸟华光,600076.sh,2015-09-02,微弱控盘,9.56
600077,宋都股份,600077.sh,2015-09-02,微弱控盘,8.28
600078,澄星股份,600078.sh,2015-09-02,微弱控盘,8.66
600079,人福医药,600079.sh,2015-09-02,微弱控盘,18.17
600080,金花股份,600080.sh,2015-09-02,微弱控盘,11.04
600081,东风科技,600081.sh,2015-09-02,微弱控盘,20.66
600082,海泰发展,600082.sh,2015-09-02,微弱控盘,6.68
600083,博信股份,600083.sh,2015-09-02,微弱控盘,13.37
600084,中葡股份,600084.sh,2015-09-02,微弱控盘,8.56
600085,同仁堂,600085.sh,2015-09-02,微弱控盘,29.07
600086,东方金钰,600086.sh,2015-09-02,微弱控盘,45.67
600088,中视传媒,600088.sh,2015-09-02,微弱控盘,27.72
600089,特变电工,600089.sh,2015-09-02,微弱控盘,13.93
600090,啤酒花,600090.sh,2015-09-02,微弱控盘,14.76
600093,禾嘉股份,600093.sh,2015-09-02,微弱控盘,13.74
600094,大名城,600094.sh,2015-09-02,微弱控盘,14.42
600095,哈高科,600095.sh,2015-09-02,微弱控盘,8.95
600096,云天化,600096.sh,2015-09-02,微弱控盘,12.5
600097,开创国际,600097.sh,2015-06-04,强烈控盘,21.16
600098,广州发展,600098.sh,2015-09-02,微弱控盘,11.67
600099,林海股份,600099.sh,2015-04-14,强烈控盘,10.42
600100,同方股份,600100.sh,2015-09-02,微弱控盘,17.51
600101,明星电力,600101.sh,2015-09-02,微弱控盘,11.21
600103,青山纸业,600103.sh,2015-09-02,微弱控盘,6.64
600104,上汽集团,600104.sh,2015-09-02,微弱控盘,19.76
600105,永鼎股份,600105.sh,2015-09-02,微弱控盘,18.6
600106,重庆路桥,600106.sh,2015-08-31,轻度控盘,10.17
600107,美尔雅,600107.sh,2015-08-27,中度控盘,15.19
600108,亚盛集团,600108.sh,2015-09-02,微弱控盘,8.31
600109,国金证券,600109.sh,2015-09-02,微弱控盘,16.98
600110,中科英华,600110.sh,2015-06-25,强烈控盘,13.04
600111,北方稀土,600111.sh,2015-09-02,微弱控盘,16.14
600112,天成控股,600112.sh,2015-09-02,微弱控盘,15.77
600113,浙江东日,600113.sh,2015-09-02,微弱控盘,11.39
600114,东睦股份,600114.sh,2015-09-02,微弱控盘,14.22
600115,东方航空,600115.sh,2015-09-02,微弱控盘,9.81
600116,三峡水利,600116.sh,2015-09-02,微弱控盘,14.67
600117,西宁特钢,600117.sh,2015-09-02,微弱控盘,7.33
600118,中国卫星,600118.sh,2015-09-02,微弱控盘,52.68
600119,长江投资,600119.sh,2015-09-02,微弱控盘,18.75
600120,浙江东方,600120.sh,2015-09-02,微弱控盘,28.29
600121,郑州煤电,600121.sh,2015-09-02,微弱控盘,7.46
600122,宏图高科,600122.sh,2015-09-02,微弱控盘,15.4
600123,兰花科创,600123.sh,2015-09-02,微弱控盘,8.73
600125,铁龙物流,600125.sh,2015-09-02,微弱控盘,11.52
600126,杭钢股份,600126.sh,2015-09-02,微弱控盘,8.92
600127,金健米业,600127.sh,2015-09-02,微弱控盘,8.63
600128,弘业股份,600128.sh,2015-09-02,微弱控盘,14.36
600129,太极集团,600129.sh,2015-09-02,微弱控盘,21.67
600130,波导股份,600130.sh,2015-09-02,微弱控盘,8.44
600131,岷江水电,600131.sh,2015-09-02,微弱控盘,9.12
600132,重庆啤酒,600132.sh,2015-09-02,微弱控盘,19.64
600133,东湖高新,600133.sh,2015-09-02,轻度控盘,10.33
600135,乐凯胶片,600135.sh,2015-09-02,微弱控盘,17.69
600136,道博股份,600136.sh,2015-09-02,中度控盘,28.06
600137,浪莎股份,600137.sh,2015-09-02,微弱控盘,28.92
600138,中青旅,600138.sh,2015-09-02,微弱控盘,21.11
600139,西部资源,600139.sh,2015-06-05,强烈控盘,19.7
600141,兴发集团,600141.sh,2015-08-28,微弱控盘,14.64
600143,金发科技,600143.sh,2015-09-02,微弱控盘,10.33
600146,大元股份,600146.sh,2015-07-02,中度控盘,28.53
600148,长春一东,600148.sh,2015-09-02,轻度控盘,29.48
600149,廊坊发展,600149.sh,2015-09-02,中度控盘,16.22
600150,中国船舶,600150.sh,2015-09-02,微弱控盘,45.47
600151,航天机电,600151.sh,2015-09-02,微弱控盘,13.76
600152,维科精华,600152.sh,2015-09-02,微弱控盘,9.12
600153,建发股份,600153.sh,2015-06-26,中度控盘,16.63
600155,宝硕股份,600155.sh,2015-03-06,高度控盘,14.86
600156,华升股份,600156.sh,2015-09-02,轻度控盘,12.29
600157,永泰能源,600157.sh,2015-09-02,微弱控盘,6.01
600158,中体产业,600158.sh,2015-09-02,微弱控盘,22.37
600159,大龙地产,600159.sh,2015-09-02,微弱控盘,6.28
600160,巨化股份,600160.sh,2015-09-02,轻度控盘,11.13
600161,天坛生物,600161.sh,2015-09-02,微弱控盘,33.09
600162,香江控股,600162.sh,2015-09-02,微弱控盘,8.65
600163,*ST南纸,600163.sh,2015-09-02,微弱控盘,7.24
600165,新日恒力,600165.sh,2015-08-25,高度控盘,26.22
600166,福田汽车,600166.sh,2015-09-02,微弱控盘,7.27
600167,联美控股,600167.sh,2015-05-26,强烈控盘,18.91
600168,武汉控股,600168.sh,2015-09-02,微弱控盘,11.94
600169,太原重工,600169.sh,2015-09-02,微弱控盘,7.36
600170,上海建工,600170.sh,2015-09-02,微弱控盘,9.82
600171,上海贝岭,600171.sh,2015-09-02,微弱控盘,18.73
600172,黄河旋风,600172.sh,2015-08-26,微弱控盘,18.52
600173,卧龙地产,600173.sh,2015-09-02,微弱控盘,7.48
600175,美都能源,600175.sh,2015-09-02,微弱控盘,7.55
600176,中国巨石,600176.sh,2015-09-02,微弱控盘,26.04
600177,雅戈尔,600177.sh,2015-09-02,微弱控盘,17.09
600179,黑化股份,600179.sh,2015-09-02,微弱控盘,14.1
600180,瑞茂通,600180.sh,2015-08-26,微弱控盘,27.05
600183,生益科技,600183.sh,2015-09-02,轻度控盘,9.18
600184,光电股份,600184.sh,2015-09-02,轻度控盘,29.22
600185,格力地产,600185.sh,2015-09-02,微弱控盘,24.35
600186,莲花味精,600186.sh,2015-05-19,强烈控盘,8.89
600187,国中水务,600187.sh,2015-09-02,微弱控盘,6.85
600188,兖州煤业,600188.sh,2015-09-02,微弱控盘,13.16
600189,吉林森工,600189.sh,2015-08-07,微弱控盘,14
600190,锦州港,600190.sh,2015-09-02,微弱控盘,7.02
600191,华资实业,600191.sh,2015-03-05,强烈控盘,9.29
600192,长城电工,600192.sh,2015-09-02,微弱控盘,10.38
600193,创兴资源,600193.sh,2015-07-14,微弱控盘,17.69
600195,中牧股份,600195.sh,2015-09-01,微弱控盘,24.08
600196,复星医药,600196.sh,2015-09-02,微弱控盘,26.39
600197,伊力特,600197.sh,2015-09-02,微弱控盘,12.66
600198,大唐电信,600198.sh,2015-09-02,微弱控盘,26.03
600199,金种子酒,600199.sh,2015-09-02,微弱控盘,10.7
600200,江苏吴中,600200.sh,2015-09-02,微弱控盘,21.24
600201,金宇集团,600201.sh,2015-09-02,微弱控盘,59.74
600202,哈空调,600202.sh,2015-06-12,强烈控盘,16.2
600203,福日电子,600203.sh,2015-09-02,微弱控盘,13.07
600206,有研新材,600206.sh,2015-09-02,微弱控盘,14.51
600207,安彩高科,600207.sh,2015-09-02,微弱控盘,7.44
600208,新湖中宝,600208.sh,2015-09-02,微弱控盘,6.73
600209,罗顿发展,600209.sh,2015-08-24,微弱控盘,9.5
600210,紫江企业,600210.sh,2015-09-02,微弱控盘,6.32
600211,西藏药业,600211.sh,2015-09-02,微弱控盘,43.33
600212,江泉实业,600212.sh,2015-05-22,强烈控盘,10.57
600213,亚星客车,600213.sh,2015-09-02,微弱控盘,10.81
600215,长春经开,600215.sh,2015-09-02,微弱控盘,9.38
600216,浙江医药,600216.sh,2015-09-02,微弱控盘,11.49
600217,*ST秦岭,600217.sh,2015-09-02,微弱控盘,10.98
600218,全柴动力,600218.sh,2015-09-02,微弱控盘,11.5
600219,南山铝业,600219.sh,2015-09-02,微弱控盘,8.14
600220,江苏阳光,600220.sh,2015-09-02,微弱控盘,6.93
600221,海南航空,600221.sh,2015-09-02,微弱控盘,5.05
600222,太龙药业,600222.sh,2015-09-02,微弱控盘,8.74
600223,鲁商置业,600223.sh,2015-09-02,微弱控盘,8.54
600225,天津松江,600225.sh,2015-09-02,微弱控盘,8.3
600226,升华拜克,600226.sh,2015-03-24,强烈控盘,11.13
600227,赤天化,600227.sh,2015-09-02,微弱控盘,7.23
600229,青岛碱业,600229.sh,2015-09-02,微弱控盘,17.07
600230,沧州大化,600230.sh,2015-09-02,微弱控盘,11.38
600231,凌钢股份,600231.sh,2015-09-02,微弱控盘,6.28
600232,金鹰股份,600232.sh,2015-09-02,微弱控盘,9.09
600233,大杨创世,600233.sh,2015-09-02,微弱控盘,17.01
600234,山水文化,600234.sh,2015-09-02,微弱控盘,15.05
600235,民丰特纸,600235.sh,2015-09-02,微弱控盘,9.74
600236,桂冠电力,600236.sh,2015-09-02,微弱控盘,8.84
